Time,Main Service
03/16/2016 11:00:00,1820.7000000029802
03/16/2016 12:00:00,1864.7999999970198
03/16/2016 15:00:00,203.5384615109517
03/16/2016 16:00:00,283.5
03/16/2016 17:00:00,453.6000000014901
03/16/2016 18:00:00,1404.8999999985099
03/16/2016 19:00:00,1927.8000000044703
03/16/2016 20:00:00,1940.3999999985099
03/16/2016 21:00:00,1890.0
03/16/2016 22:00:00,1827.0
03/16/2016 23:00:00,1770.2999999970198
03/17/2016 00:00:00,1726.2000000029802
03/17/2016 01:00:00,1707.2999999970198
03/17/2016 02:00:00,1682.1000000014901
03/17/2016 03:00:00,1682.1000000014901
03/17/2016 04:00:00,1726.2000000029802
03/17/2016 05:00:00,1707.2999999970198
03/17/2016 06:00:00,1694.7000000029802
03/17/2016 07:00:00,1701.0
03/17/2016 08:00:00,1738.7999999970198
03/17/2016 09:00:00,1764.0
03/17/2016 10:00:00,1789.2000000029802
03/17/2016 11:00:00,1795.5
03/17/2016 12:00:00,1801.7999999970198
03/17/2016 13:00:00,1782.8999999985099
03/17/2016 14:00:00,1795.5
03/17/2016 15:00:00,1814.3999999985099
03/17/2016 16:00:00,1808.1000000014901
03/17/2016 17:00:00,1827.0
03/17/2016 18:00:00,1801.8000000044703
03/17/2016 19:00:00,1808.0999999940395
03/17/2016 20:00:00,1808.1000000014901
03/17/2016 21:00:00,1820.7000000029802
03/17/2016 22:00:00,1757.6999999955297
03/17/2016 23:00:00,1719.9000000059605
03/18/2016 00:00:00,1701.0
03/18/2016 01:00:00,1675.7999999970198
03/18/2016 02:00:00,1669.5
03/18/2016 03:00:00,1612.7999999970198
03/18/2016 04:00:00,1530.9000000059605
03/18/2016 05:00:00,1461.5999999940395
03/18/2016 06:00:00,1600.2000000029802
03/18/2016 07:00:00,1631.7000000029802
03/18/2016 08:00:00,1619.0999999940395
03/18/2016 09:00:00,1612.8000000044703
03/18/2016 10:00:00,1518.2999999970198
03/18/2016 11:00:00,1669.5
03/18/2016 12:00:00,1751.3999999985099
03/18/2016 13:00:00,1738.8000000044703
03/18/2016 14:00:00,1764.0
03/18/2016 15:00:00,1738.7999999970198
03/18/2016 16:00:00,1776.6000000014901
03/18/2016 17:00:00,1726.2000000029802
03/18/2016 18:00:00,1738.7999999970198
03/18/2016 19:00:00,2003.3999999985099
03/18/2016 20:00:00,1927.8000000044703
03/18/2016 21:00:00,2097.89999999851
03/18/2016 22:00:00,2066.39999999851
03/18/2016 23:00:00,2034.8999999985099
03/19/2016 00:00:00,2022.3000000044703
03/19/2016 01:00:00,1978.1999999955297
03/19/2016 02:00:00,1927.8000000044703
03/19/2016 03:00:00,1732.5
03/19/2016 04:00:00,1713.5999999940395
03/19/2016 05:00:00,1713.6000000014901
03/19/2016 06:00:00,1669.5
03/19/2016 07:00:00,1707.3000000044703
03/19/2016 08:00:00,1650.5999999940395
03/19/2016 09:00:00,1745.1000000014901
03/19/2016 10:00:00,1839.6000000014901
03/19/2016 11:00:00,1845.8999999985099
03/19/2016 12:00:00,1801.8000000044703
03/19/2016 13:00:00,1776.5999999940395
03/19/2016 14:00:00,1751.4000000059605
03/19/2016 15:00:00,1732.5
03/19/2016 16:00:00,1738.7999999970198
03/19/2016 17:00:00,1719.8999999985099
03/19/2016 18:00:00,1713.6000000014901
03/19/2016 19:00:00,1713.6000000014901
03/19/2016 20:00:00,1719.8999999985099
03/19/2016 21:00:00,1675.7999999970198
03/19/2016 22:00:00,1562.4000000059605
03/19/2016 23:00:00,1644.2999999970198
03/20/2016 00:00:00,1663.2000000029802
03/20/2016 01:00:00,1656.8999999985099
03/20/2016 02:00:00,1530.8999999985099
03/20/2016 03:00:00,1518.2999999970198
03/20/2016 04:00:00,1360.8000000044703
03/20/2016 05:00:00,1316.6999999955297
03/20/2016 06:00:00,1278.9000000059605
03/20/2016 07:00:00,1266.2999999970198
03/20/2016 08:00:00,1442.7000000029802
03/20/2016 09:00:00,1719.8999999985099
03/20/2016 10:00:00,1713.6000000014901
03/20/2016 11:00:00,1675.7999999970198
03/20/2016 12:00:00,1467.8999999985099
03/20/2016 13:00:00,1373.3999999985099
03/20/2016 14:00:00,1323.0
03/20/2016 15:00:00,1304.1000000014901
03/20/2016 16:00:00,1241.1000000014901
03/20/2016 17:00:00,1121.3999999985099
03/20/2016 18:00:00,1184.3999999985099
03/20/2016 19:00:00,1089.9000000059605
03/20/2016 20:00:00,1108.7999999970198
03/20/2016 21:00:00,1152.8999999985099
03/20/2016 22:00:00,1089.8999999985099
03/20/2016 23:00:00,1071.0
03/21/2016 00:00:00,1058.4000000059605
03/21/2016 01:00:00,1058.3999999985099
03/21/2016 02:00:00,1033.1999999955297
03/21/2016 03:00:00,1077.3000000044703
03/21/2016 04:00:00,1096.1999999955297
03/21/2016 05:00:00,1077.3000000044703
03/21/2016 06:00:00,1178.1000000014901
03/21/2016 07:00:00,1102.5
03/21/2016 08:00:00,1266.2999999970198
03/21/2016 09:00:00,1241.1000000014901
03/21/2016 10:00:00,1203.2999999970198
03/21/2016 11:00:00,1354.5
03/21/2016 12:00:00,1543.5
03/21/2016 13:00:00,1423.8000000044703
03/21/2016 14:00:00,1449.0
03/21/2016 15:00:00,1411.1999999955297
03/21/2016 16:00:00,1386.0
03/21/2016 17:00:00,1304.1000000014901
03/21/2016 18:00:00,1272.6000000014901
03/21/2016 19:00:00,1285.1999999955297
03/21/2016 20:00:00,1474.2000000029802
03/21/2016 21:00:00,1341.8999999985099
03/21/2016 22:00:00,1152.8999999985099
03/21/2016 23:00:00,1209.6000000014901
03/22/2016 00:00:00,1052.1000000014901
03/22/2016 01:00:00,1083.6000000014901
03/22/2016 02:00:00,976.5
03/22/2016 03:00:00,995.3999999985099
03/22/2016 04:00:00,1026.8999999985099
03/22/2016 05:00:00,1064.7000000029802
03/22/2016 06:00:00,1071.0
03/22/2016 07:00:00,1102.5
03/22/2016 08:00:00,1341.8999999985099
03/22/2016 09:00:00,1329.2999999970198
03/22/2016 10:00:00,1285.2000000029802
03/22/2016 11:00:00,1253.7000000029802
03/22/2016 12:00:00,1348.1999999955297
03/22/2016 13:00:00,1625.3999999985099
03/22/2016 14:00:00,1392.3000000044703
03/22/2016 15:00:00,1524.6000000014901
03/22/2016 16:00:00,1398.5999999940395
03/22/2016 17:00:00,1278.9000000059605
03/22/2016 18:00:00,1285.1999999955297
03/22/2016 19:00:00,1360.8000000044703
03/22/2016 20:00:00,1593.8999999985099
03/22/2016 21:00:00,1600.1999999955297
03/22/2016 22:00:00,1764.0
03/22/2016 23:00:00,1738.8000000044703
03/23/2016 00:00:00,1701.0
03/23/2016 01:00:00,1701.0
03/23/2016 02:00:00,1675.7999999970198
03/23/2016 03:00:00,1694.7000000029802
03/23/2016 04:00:00,1701.0
03/23/2016 05:00:00,1701.0
03/23/2016 06:00:00,1631.6999999955297
03/23/2016 07:00:00,1417.5
03/23/2016 08:00:00,1631.7000000029802
03/23/2016 09:00:00,1694.7000000029802
03/23/2016 10:00:00,1719.8999999985099
03/23/2016 11:00:00,1713.6000000014901
03/23/2016 12:00:00,1751.3999999985099
03/23/2016 13:00:00,1776.6000000014901
03/23/2016 14:00:00,1971.8999999985099
03/23/2016 15:00:00,1877.3999999985099
03/23/2016 16:00:00,1864.7999999970198
03/23/2016 17:00:00,1713.6000000014901
03/23/2016 18:00:00,1688.3999999985099
03/23/2016 19:00:00,1682.1000000014901
03/23/2016 20:00:00,1745.1000000014901
03/23/2016 21:00:00,1896.2999999970198
03/23/2016 22:00:00,1864.8000000044703
03/23/2016 23:00:00,1782.8999999985099
03/24/2016 00:00:00,1757.7000000029802
03/24/2016 01:00:00,1745.0999999940395
03/24/2016 02:00:00,1732.5
03/24/2016 03:00:00,1757.7000000029802
03/24/2016 04:00:00,1751.3999999985099
03/24/2016 05:00:00,1751.3999999985099
03/24/2016 06:00:00,1732.5
03/24/2016 07:00:00,1726.2000000029802
03/24/2016 08:00:00,1701.0
03/24/2016 09:00:00,1713.6000000014901
03/24/2016 10:00:00,1644.2999999970198
03/24/2016 11:00:00,1612.8000000044703
03/24/2016 12:00:00,1411.1999999955297
03/24/2016 13:00:00,1505.7000000029802
03/24/2016 14:00:00,2085.2999999970198
03/24/2016 15:00:00,2167.2000000029802
03/24/2016 16:00:00,2160.89999999851
03/24/2016 17:00:00,2091.60000000149
03/24/2016 18:00:00,2053.7999999970198
03/24/2016 19:00:00,1789.2000000029802
03/24/2016 20:00:00,1940.3999999985099
03/24/2016 21:00:00,2129.39999999851
03/24/2016 22:00:00,2179.8000000044703
03/24/2016 23:00:00,2104.1999999955297
03/25/2016 00:00:00,2116.8000000044703
03/25/2016 01:00:00,2116.7999999970198
03/25/2016 02:00:00,2066.39999999851
03/25/2016 03:00:00,2066.39999999851
03/25/2016 04:00:00,2104.2000000029802
03/25/2016 05:00:00,1927.7999999970198
03/25/2016 06:00:00,1808.1000000014901
03/25/2016 07:00:00,1808.1000000014901
03/25/2016 08:00:00,1852.2000000029802
03/25/2016 09:00:00,1776.5999999940395
03/25/2016 10:00:00,1726.2000000029802
03/25/2016 11:00:00,1707.2999999970198
03/25/2016 12:00:00,1789.2000000029802
03/25/2016 13:00:00,1978.2000000029802
03/25/2016 14:00:00,1940.3999999985099
03/25/2016 15:00:00,1890.0
03/25/2016 16:00:00,1890.0
03/25/2016 17:00:00,1858.5
03/25/2016 18:00:00,1827.0
03/25/2016 19:00:00,1795.5
03/25/2016 20:00:00,1839.6000000014901
03/25/2016 21:00:00,2110.5
03/25/2016 22:00:00,2060.0999999940395
03/25/2016 23:00:00,2041.2000000029802
03/26/2016 00:00:00,2034.8999999985099
03/26/2016 01:00:00,1997.1000000014901
03/26/2016 02:00:00,1726.2000000029802
03/26/2016 03:00:00,1751.3999999985099
03/26/2016 04:00:00,1757.6999999955297
03/26/2016 05:00:00,1600.2000000029802
03/26/2016 06:00:00,1644.2999999970198
03/26/2016 07:00:00,1562.4000000059605
03/26/2016 08:00:00,1701.0
03/26/2016 09:00:00,1776.5999999940395
03/26/2016 10:00:00,1845.9000000059605
03/26/2016 11:00:00,1864.7999999970198
03/26/2016 12:00:00,1801.7999999970198
03/26/2016 13:00:00,1795.5
03/26/2016 14:00:00,1770.3000000044703
03/26/2016 15:00:00,1745.1000000014901
03/26/2016 16:00:00,1745.0999999940395
03/26/2016 17:00:00,1738.8000000044703
03/26/2016 18:00:00,1745.1000000014901
03/26/2016 19:00:00,1745.0999999940395
03/26/2016 20:00:00,1707.3000000044703
03/26/2016 21:00:00,1638.0
03/26/2016 22:00:00,1638.0
03/26/2016 23:00:00,1619.1000000014901
03/27/2016 00:00:00,1612.7999999970198
03/27/2016 01:00:00,1600.2000000029802
03/27/2016 02:00:00,1543.5
03/27/2016 03:00:00,1524.5999999940395
03/27/2016 04:00:00,1461.6000000014901
03/27/2016 05:00:00,1537.2000000029802
03/27/2016 06:00:00,1480.5
03/27/2016 07:00:00,1581.2999999970198
03/27/2016 08:00:00,1719.8999999985099
03/27/2016 09:00:00,1587.6000000014901
03/27/2016 10:00:00,1556.1000000014901
03/27/2016 11:00:00,1486.7999999970198
03/27/2016 12:00:00,1581.3000000044703
03/27/2016 13:00:00,1367.1000000014901
03/27/2016 14:00:00,1341.8999999985099
03/27/2016 15:00:00,1335.6000000014901
03/27/2016 16:00:00,1304.0999999940395
03/27/2016 17:00:00,1140.3000000044703
03/27/2016 18:00:00,1234.7999999970198
03/27/2016 19:00:00,1329.3000000044703
03/27/2016 20:00:00,1140.2999999970198
03/27/2016 21:00:00,989.1000000014901
03/27/2016 22:00:00,1008.0
03/27/2016 23:00:00,995.3999999985099
03/28/2016 00:00:00,1033.2000000029802
03/28/2016 01:00:00,926.0999999940395
03/28/2016 02:00:00,951.3000000044703
03/28/2016 03:00:00,1026.8999999985099
03/28/2016 04:00:00,976.5
03/28/2016 05:00:00,1058.3999999985099
03/28/2016 06:00:00,1052.1000000014901
03/28/2016 07:00:00,1134.0
03/28/2016 08:00:00,1190.7000000029802
03/28/2016 09:00:00,1247.3999999985099
03/28/2016 10:00:00,1222.1999999955297
03/28/2016 11:00:00,1228.5
03/28/2016 12:00:00,1253.7000000029802
03/28/2016 13:00:00,1171.7999999970198
03/28/2016 14:00:00,1146.6000000014901
03/28/2016 15:00:00,1115.1000000014901
03/28/2016 16:00:00,1335.6000000014901
03/28/2016 17:00:00,1404.8999999985099
03/28/2016 18:00:00,1253.7000000029802
03/28/2016 19:00:00,1266.2999999970198
03/28/2016 20:00:00,1549.7999999970198
03/28/2016 21:00:00,1543.5
03/28/2016 22:00:00,1411.2000000029802
03/28/2016 23:00:00,1404.8999999985099
03/29/2016 00:00:00,1304.1000000014901
03/29/2016 01:00:00,1386.0
03/29/2016 02:00:00,1253.7000000029802
03/29/2016 03:00:00,1316.6999999955297
03/29/2016 04:00:00,1253.7000000029802
03/29/2016 05:00:00,1234.7999999970198
03/29/2016 06:00:00,1077.3000000044703
03/29/2016 07:00:00,1234.7999999970198
03/29/2016 08:00:00,1398.6000000014901
03/29/2016 09:00:00,1423.7999999970198
03/29/2016 10:00:00,1625.3999999985099
03/29/2016 11:00:00,1575.0
03/29/2016 12:00:00,1688.4000000059605
03/29/2016 13:00:00,1669.5
03/29/2016 14:00:00,1650.5999999940395
03/29/2016 15:00:00,1688.4000000059605
03/29/2016 16:00:00,1707.2999999970198
03/29/2016 17:00:00,1606.5
03/29/2016 18:00:00,1663.2000000029802
03/29/2016 19:00:00,1713.5999999940395
03/29/2016 20:00:00,1782.9000000059605
03/29/2016 21:00:00,1745.0999999940395
03/29/2016 22:00:00,1726.2000000029802
03/29/2016 23:00:00,1694.7000000029802
03/30/2016 00:00:00,1682.0999999940395
03/30/2016 01:00:00,1638.0
03/30/2016 02:00:00,1562.4000000059605
03/30/2016 03:00:00,1323.0
03/30/2016 04:00:00,1493.0999999940395
03/30/2016 05:00:00,1543.5
03/30/2016 06:00:00,1675.8000000044703
03/30/2016 07:00:00,1562.3999999985099
03/30/2016 08:00:00,1638.0
03/30/2016 09:00:00,1530.8999999985099
03/30/2016 10:00:00,1694.7000000029802
03/30/2016 11:00:00,1644.2999999970198
03/30/2016 12:00:00,1751.3999999985099
03/30/2016 13:00:00,1801.8000000044703
03/30/2016 14:00:00,1795.5
03/30/2016 15:00:00,1801.7999999970198
03/30/2016 16:00:00,1852.2000000029802
03/30/2016 17:00:00,2016.0
03/30/2016 18:00:00,2028.6000000014901
03/30/2016 19:00:00,2097.89999999851
03/30/2016 20:00:00,2085.2999999970198
03/30/2016 21:00:00,2091.60000000149
03/30/2016 22:00:00,2034.8999999985099
03/30/2016 23:00:00,2016.0
03/31/2016 00:00:00,1776.6000000014901
03/31/2016 01:00:00,1770.2999999970198
03/31/2016 02:00:00,1707.3000000044703
03/31/2016 03:00:00,1713.6000000014901
03/31/2016 04:00:00,1719.8999999985099
03/31/2016 05:00:00,1669.5
03/31/2016 06:00:00,1701.0
03/31/2016 07:00:00,1638.0
03/31/2016 08:00:00,1675.7999999970198
03/31/2016 09:00:00,1713.6000000014901
03/31/2016 10:00:00,1745.1000000014901
03/31/2016 11:00:00,1858.5
03/31/2016 12:00:00,1997.1000000014901
03/31/2016 13:00:00,1978.1999999955297
03/31/2016 14:00:00,1940.3999999985099
03/31/2016 15:00:00,1934.1000000014901
03/31/2016 16:00:00,1997.1000000014901
03/31/2016 17:00:00,2009.7000000029802
03/31/2016 18:00:00,2028.5999999940395
03/31/2016 19:00:00,2242.8000000044703
03/31/2016 20:00:00,2167.1999999955297
03/31/2016 21:00:00,2318.4000000059605
03/31/2016 22:00:00,2274.2999999970198
03/31/2016 23:00:00,2236.5